Date,Open,High,Low,Close,Volume
2025-05-15 14:00:00,210.45,211.94,209.54,211.92,41590.2
2025-05-15 15:00:00,211.93,212.96,211.27,211.96,37937.36
2025-05-15 16:00:00,211.96,212.25,211.21,212.04,24467.33
2025-05-15 17:00:00,212.03,212.28,211.04,211.18,21930.87
2025-05-15 18:00:00,211.18,211.33,210.25,210.65,28694.99
2025-05-15 19:00:00,210.66,211.47,210.15,211.45,60223.06
2025-05-16 13:30:00,212.36,212.57,211.01,211.75,63859.55
2025-05-16 14:00:00,211.72,211.93,209.77,210.23,43102.09
2025-05-16 15:00:00,210.24,210.92,209.9,210.67,28483.54
2025-05-16 16:00:00,210.67,211.17,210.45,210.91,19867.16
2025-05-16 17:00:00,210.91,211.42,210.73,210.98,18477.97
2025-05-16 18:00:00,210.98,211.9,210.92,211.53,22898.95
2025-05-16 19:00:00,211.52,211.93,211.11,211.19,38550.98
2025-05-19 13:30:00,207.78,208.27,204.26,205.73,72141.22
2025-05-19 14:00:00,205.72,207.59,205.67,207.54,56915.61
2025-05-19 15:00:00,207.55,208.04,206.96,207.63,27333.91
2025-05-19 16:00:00,207.64,208.72,207.58,208.57,24595.35
2025-05-19 17:00:00,208.57,209.48,208.35,208.41,24188.38
2025-05-19 18:00:00,208.42,208.74,207.78,208.66,21135.18
2025-05-19 19:00:00,208.67,208.93,207.96,208.76,41260.24
2025-05-20 13:30:00,207.67,208.3,206.47,207.51,39800.86
2025-05-20 14:00:00,207.48,208.47,207.09,207.59,34010.47
2025-05-20 15:00:00,207.58,208.43,207.0,207.92,33048.4
2025-05-20 16:00:00,207.91,208.08,207.4,207.61,20191.06
2025-05-20 17:00:00,207.61,207.74,206.68,206.85,25511.89
2025-05-20 18:00:00,206.84,206.86,205.21,205.33,37794.11
2025-05-20 19:00:00,205.35,206.94,205.03,206.87,45696.31
2025-05-21 13:30:00,205.17,205.77,204.06,205.44,37509.91
2025-05-21 14:00:00,205.43,206.78,205.03,206.19,39544.17
2025-05-21 15:00:00,206.18,207.04,205.99,206.0,29037.38
2025-05-21 16:00:00,206.0,206.27,205.0,205.16,27806.89
2025-05-21 17:00:00,205.18,205.28,201.81,203.09,111975.45
2025-05-21 18:00:00,203.1,203.27,200.9,201.39,53604.0
2025-05-21 19:00:00,201.39,202.5,200.71,202.06,74541.96
2025-05-22 13:30:00,200.71,201.45,199.78,201.2,59056.22
2025-05-22 14:00:00,201.21,201.64,200.25,200.87,52540.68
2025-05-22 15:00:00,200.85,202.29,200.65,201.75,36934.12
2025-05-22 16:00:00,201.75,202.41,201.6,201.63,24605.52
2025-05-22 17:00:00,201.64,202.18,201.16,201.89,26294.97
2025-05-22 18:00:00,201.89,202.26,201.64,202.13,29531.84
2025-05-22 19:00:00,202.12,202.75,201.0,201.37,63153.4
2025-05-23 13:30:00,193.67,197.1,193.46,196.37,120985.97
2025-05-23 14:00:00,196.34,197.7,195.69,195.93,85683.86
2025-05-23 15:00:00,195.94,197.13,195.8,196.2,47339.05
2025-05-23 16:00:00,196.2,196.67,195.63,196.1,47625.29
2025-05-23 17:00:00,196.1,196.68,195.58,195.98,48217.49
2025-05-23 18:00:00,195.97,196.53,195.0,195.53,48116.09
2025-05-23 19:00:00,195.52,195.97,195.01,195.34,89894.31
2025-05-27 13:30:00,198.29,199.17,197.43,198.07,55782.8
2025-05-27 14:00:00,198.08,198.88,197.93,198.16,59467.07
2025-05-27 15:00:00,198.17,200.1,198.1,200.07,50895.35
2025-05-27 16:00:00,200.07,200.65,199.89,200.04,42986.8
2025-05-27 17:00:00,200.05,200.55,199.67,200.54,32341.93
2025-05-27 18:00:00,200.54,200.74,200.22,200.46,30763.68
2025-05-27 19:00:00,200.45,200.55,199.93,200.2,62890.05
2025-05-28 13:30:00,200.53,202.73,199.9,200.08,57003.2
2025-05-28 14:00:00,200.07,201.05,200.0,200.8,46552.14
2025-05-28 15:00:00,200.79,201.31,200.58,200.91,26594.79
2025-05-28 16:00:00,200.91,201.35,200.82,201.08,18747.44
2025-05-28 17:00:00,201.09,201.52,200.73,200.86,20729.2
2025-05-28 18:00:00,200.86,201.25,200.32,200.89,19859.94
2025-05-28 19:00:00,200.88,201.53,200.19,200.41,49827.0
2025-05-29 13:30:00,203.49,203.81,201.0,201.34,57084.13
2025-05-29 14:00:00,201.33,201.67,200.76,201.46,46721.34
2025-05-29 15:00:00,201.45,201.49,198.7,198.87,45785.32
2025-05-29 16:00:00,198.86,200.21,198.51,200.1,33668.74
2025-05-29 17:00:00,200.09,200.45,199.06,199.21,31417.17
2025-05-29 18:00:00,199.21,199.77,198.76,198.92,30546.69
2025-05-29 19:00:00,198.92,200.31,198.57,199.94,58948.01
2025-05-30 13:30:00,199.39,199.57,197.98,198.25,35616.83
2025-05-30 14:00:00,198.22,199.49,198.15,199.03,35187.61
2025-05-30 15:00:00,199.03,199.44,198.61,198.88,22090.13
2025-05-30 16:00:00,198.88,198.99,196.78,197.36,40925.09
2025-05-30 17:00:00,197.34,198.47,197.17,198.22,24795.55
2025-05-30 18:00:00,198.22,199.36,198.18,199.32,25733.33
2025-05-30 19:00:00,199.32,201.96,199.28,200.65,101342.99
2025-06-02 13:30:00,200.28,202.13,200.15,201.11,42355.3
2025-06-02 14:00:00,201.06,201.49,200.12,201.44,35051.44
2025-06-02 15:00:00,201.43,201.99,200.3,201.0,30615.65
2025-06-02 16:00:00,201.01,201.17,200.57,200.89,16775.33
2025-06-02 17:00:00,200.9,201.12,200.58,200.9,15980.79
2025-06-02 18:00:00,200.9,201.53,200.63,201.27,19427.97
2025-06-02 19:00:00,201.27,201.82,201.14,201.79,37236.32
2025-06-03 13:30:00,201.35,203.06,200.95,202.55,45565.97
2025-06-03 14:00:00,202.58,203.24,201.52,202.06,41707.24
2025-06-03 15:00:00,202.06,202.97,202.06,202.93,29805.14
2025-06-03 16:00:00,202.94,203.75,202.59,203.15,34100.72
2025-06-03 17:00:00,203.15,203.77,202.4,203.22,24787.9
2025-06-03 18:00:00,203.22,203.41,202.5,203.4,21337.61
2025-06-03 19:00:00,203.4,203.47,202.98,203.34,41568.9
2025-06-04 13:30:00,202.97,205.36,202.65,205.06,49899.04
2025-06-04 14:00:00,205.06,206.24,203.99,204.28,55688.69
2025-06-04 15:00:00,204.29,204.71,202.1,203.36,55334.25
2025-06-04 16:00:00,203.35,203.39,202.61,203.2,23668.18
2025-06-04 17:00:00,203.22,203.59,202.85,203.29,20891.07
2025-06-04 18:00:00,203.29,203.45,202.76,202.94,18242.93
2025-06-04 19:00:00,202.93,203.45,202.75,202.89,39345.59
2025-06-05 13:30:00,203.56,203.84,201.35,201.56,39196.74
2025-06-05 14:00:00,201.56,203.33,201.34,203.2,53709.59
2025-06-05 15:00:00,203.2,204.75,203.06,204.17,41438.86
2025-06-05 16:00:00,204.17,204.39,201.69,201.84,32050.79
2025-06-05 17:00:00,201.84,202.9,201.55,202.37,24218.57
2025-06-05 18:00:00,202.37,202.74,201.15,202.35,24680.0
2025-06-05 19:00:00,202.34,202.41,200.15,200.63,70629.7
2025-06-06 13:30:00,203.0,205.7,202.98,204.54,59237.22
2025-06-06 14:00:00,204.57,204.75,203.12,203.15,38780.53
2025-06-06 15:00:00,203.14,204.06,202.86,203.05,30473.43
